Stkcd,Trddt,Clsprc,Dnshrtrd,Adjprcwd,Adjprcnd,Trdsta
600309,2013/9/25,16.36,12869823,422.812041,341.963518,1
600309,2013/9/26,16.01,10193588,413.766551,334.647673,1
600309,2013/9/27,16.15,7971466,417.384747,337.574011,1
600309,2013/9/30,16.25,6564972,419.969173,339.664253,1
600309,2013/10/8,16.68,10943077,431.082203,348.652292,1
600309,2013/10/9,16.6,8000950,429.014662,346.980099,1
600309,2013/10/10,16.2,14401094,418.676959,338.619133,1
600309,2013/10/11,16.77,13919259,433.408185,350.53351,1
600309,2013/10/14,16.78,16620459,433.666628,350.742534,1
600309,2013/10/15,16.89,10786150,436.509496,353.0418,1
600309,2013/10/16,17.01,20816733,439.610809,355.550086,1
600309,2013/10/17,17.28,20629125,446.588758,361.193738,1
600309,2013/10/18,16.91,21388847,437.026383,353.459844,1
600309,2013/10/21,17.6,25421411,454.85892,367.882511,1
600309,2013/10/22,17.42,20212269,450.206954,364.120076,1
600309,2013/10/23,16.95,16159347,438.060153,354.295941,1
600309,2013/10/24,17.31,13214134,447.364085,361.820811,1
600309,2013/10/25,17.05,12197595,440.644578,356.386183,1
600309,2013/10/28,17.09,9560958,441.678348,357.22228,1
600309,2013/10/29,16.74,16522499,432.632858,349.906435,1
600309,2013/10/30,17.37,17150048,448.91474,363.074957,1
600309,2013/10/31,17.47,14388813,451.499166,365.165199,1
600309,2013/11/1,17.24,8572700,445.554987,360.357643,1
600309,2013/11/4,17.53,16316605,453.049821,366.419343,1
600309,2013/11/5,17.76,19215130,458.994,371.226899,1
600309,2013/11/6,17.68,22718309,456.926459,369.554706,1
600309,2013/11/7,17.45,15062114,450.98228,364.74715,1
600309,2013/11/8,17.34,8734977,448.139412,362.447884,1
600309,2013/11/11,17.4,5386543,449.690067,363.702029,1
600309,2013/11/12,17.93,13753018,463.387523,374.780309,1
600309,2013/11/13,17.67,13469119,456.668016,369.345681,1
600309,2013/11/14,17.96,11119150,464.16285,375.407381,1
600309,2013/11/15,18.07,20538202,467.005718,377.706647,1
600309,2013/11/18,18.48,17124502,477.601863,386.276637,1
600309,2013/11/19,18.44,13776763,476.568093,385.44054,1
600309,2013/11/20,18.99,20975985,490.782434,396.936868,1
600309,2013/11/21,18.92,13470222,488.973336,395.473699,1
600309,2013/11/22,18.77,10703978,485.096697,392.338337,1
600309,2013/11/25,18.6,11321117,480.703173,388.784926,1
600309,2013/11/26,18.98,9123853,490.523991,396.727844,1
600309,2013/11/27,18.92,11368766,488.973336,395.473699,1
600309,2013/11/28,19.29,22422822,498.535711,403.207593,1
600309,2013/11/29,19.84,25612458,512.750052,414.703921,1
600309,2013/12/2,20.06,23632146,518.435788,419.302452,1
600309,2013/12/3,20.09,18564391,519.211116,419.929524,1
600309,2013/12/4,20.52,18921171,530.324146,428.917563,1
600309,2013/12/5,20.55,13344528,531.099474,429.544635,1
600309,2013/12/6,20.1,12751491,519.469559,420.138548,1
600309,2013/12/9,20.06,11663427,518.435789,419.302451,1
600309,2013/12/10,21.12,23096232,545.830701,441.459011,1
600309,2013/12/11,20.73,12657542,535.751441,433.307069,1
600309,2013/12/12,20.79,6990632,537.302096,434.561214,1
600309,2013/12/13,20.48,13317951,529.290376,428.081465,1
600309,2013/12/16,19.99,18790072,516.62669,417.839281,1
600309,2013/12/17,19.66,16118496,508.098085,410.941484,1
600309,2013/12/18,20,6989429,516.885132,418.048305,1
600309,2013/12/19,19.66,5803215,508.098085,410.941484,1
600309,2013/12/20,19.21,11411549,496.46817,401.535397,1
600309,2013/12/23,19.42,9305227,501.895464,405.924904,1
600309,2013/12/24,19.18,14842612,495.692842,400.908324,1
600309,2013/12/25,19.64,13548719,507.5812,410.523435,1
600309,2013/12/26,19.48,12421361,503.446119,407.179049,1
600309,2013/12/27,20.15,12645902,520.761771,421.183667,1
600309,2013/12/30,20.5,10526246,529.807261,428.499512,1
600309,2013/12/31,20.7,9658810,534.976112,432.679995,1
600309,2014/1/2,20.34,7758532,525.67218,425.155126,1
600309,2014/1/3,19.84,8185584,512.750052,414.703918,1
600309,2014/1/6,19,10444365,491.040876,397.145889,1
600309,2014/1/7,19.12,9506732,494.142187,399.654179,1
600309,2014/1/8,18.97,7679358,490.265548,396.518817,1
600309,2014/1/9,18.65,9083399,481.995386,389.830044,1
600309,2014/1/10,18.68,8747761,482.770714,390.457116,1
600309,2014/1/13,18.28,9304278,472.433011,382.09615,1
600309,2014/1/14,18.45,7380724,476.826535,385.649561,1
600309,2014/1/15,18.64,6862355,481.736944,389.62102,1
600309,2014/1/16,19.17,13153984,495.4344,400.6993,1
600309,2014/1/17,18.79,7764691,485.613582,392.756382,1
600309,2014/1/20,18.48,5815576,477.601862,386.276633,1
600309,2014/1/21,18.57,11414377,479.927845,388.15785,1
600309,2014/1/22,19.63,13351730,507.322757,410.31441,1
600309,2014/1/23,19.56,10891394,505.513659,408.851241,1
600309,2014/1/24,19.6,8256536,506.547429,409.687338,1
600309,2014/1/27,19.58,6593127,506.030544,409.26929,1
600309,2014/1/28,20.09,7805484,519.211115,419.929522,1
600309,2014/1/29,20.28,10853802,524.121524,423.900981,1
600309,2014/1/30,19.78,4386631,511.199396,413.449773,1
600309,2014/2/7,19.74,6724496,510.165626,412.613676,1
600309,2014/2/10,20.36,10920363,526.189065,425.573173,1
600309,2014/2/11,19.98,8805165,516.368247,417.630255,1
600309,2014/2/12,20.07,6171072,518.69423,419.511472,1
600309,2014/2/13,19.5,12957683,503.963004,407.597095,1
600309,2014/2/14,19.6,8262468,506.54743,409.687337,1
600309,2014/2/17,19.58,12563140,506.030545,409.269289,1
600309,2014/2/18,19.11,11866837,493.883744,399.445154,1
600309,2014/2/19,19.3,10418098,498.794153,403.416613,1
600309,2014/2/20,19.11,6406568,493.883744,399.445154,1
600309,2014/2/21,18.99,5735330,490.782433,396.936864,1
600309,2014/2/24,18.04,27434256,466.230389,377.07957,1
600309,2014/2/25,17.52,27666834,452.791376,366.210314,1
600309,2014/2/26,17.28,31456935,446.588754,361.193734,1
600309,2014/2/27,17.24,21676776,445.554984,360.357637,1
600309,2014/2/28,17.52,26785638,452.791376,366.210313,1
600309,2014/3/3,17.61,10966194,455.117359,368.09153,1
600309,2014/3/4,17.27,14888644,446.330312,360.984709,1
600309,2014/3/5,17.35,7911046,448.397853,362.656902,1
600309,2014/3/6,17.37,9738934,448.914738,363.07495,1
600309,2014/3/7,17.64,10933981,455.892687,368.718602,1
600309,2014/3/10,17.07,9829181,441.161461,356.804225,1
600309,2014/3/11,16.81,11705740,434.441954,351.369597,1
600309,2014/3/12,16.82,7204980,434.700397,351.578621,1
600309,2014/3/13,16.96,5247301,438.318593,354.504959,1
600309,2014/3/14,17.22,7411000,445.0381,359.939587,1
600309,2014/3/17,17.39,6050601,449.431624,363.492998,1
600309,2014/3/18,17,16848205,439.352364,355.341056,1
600309,2014/3/19,16.56,12606093,427.980891,346.143993,1
600309,2014/3/20,16.43,9159203,424.621138,343.426679,1
600309,2014/3/21,16.95,13666681,438.060152,354.295935,1
600309,2014/3/24,16.91,6995647,437.026382,353.459838,1
600309,2014/3/25,16.83,5807328,434.958841,351.787645,1
600309,2014/3/26,16.92,6268930,437.284824,353.668862,1
600309,2014/3/27,16.92,6437964,437.284824,353.668862,1
600309,2014/3/28,17.21,12368211,444.779658,359.730562,1
600309,2014/3/31,17.47,11798530,451.499165,365.16519,1
600309,2014/4/1,18.01,17606594,465.455064,376.452494,1
600309,2014/4/2,18.03,9871101,465.971949,376.870542,1
600309,2014/4/3,17.68,7860769,456.926459,369.554697,1
600309,2014/4/4,17.85,8513763,461.319983,373.108108,1
600309,2014/4/8,18.06,13951048,466.747277,377.497615,1
600309,2014/4/9,17.98,6550204,464.679736,375.825422,1
600309,2014/4/10,18.11,8733377,468.039489,378.542736,1
600309,2014/4/11,17.51,21111633,452.532935,366.001287,1
600309,2014/4/14,17.19,21030887,444.262773,359.312514,1
600309,2014/4/15,17.23,12911611,445.296543,360.148611,1
600309,2014/4/16,17.1,7594423,441.93679,357.431297,1
600309,2014/4/17,17.01,9947161,439.610807,355.55008,1
600309,2014/4/18,17.02,9228538,439.86925,355.759104,1
600309,2014/4/21,16.85,6101779,435.475726,352.205693,1
600309,2014/4/22,16.89,4792003,436.509496,353.04179,1
600309,2014/4/23,16.51,13047629,426.688678,345.098872,1
600309,2014/4/24,16.39,6100369,423.587367,342.590582,1
600309,2014/4/25,16.39,4065058,423.587367,342.590582,1
600309,2014/4/28,16.11,7946311,416.350975,336.737906,1
600309,2014/4/29,16.46,5603378,425.396465,344.053751,1
600309,2014/4/30,16.47,5764225,425.654908,344.262775,1
600309,2014/5/5,16.28,4828584,420.744499,340.291316,1
600309,2014/5/6,16.35,4443334,422.553597,341.754485,1
600309,2014/5/7,16.3,2611023,421.261384,340.709364,1
600309,2014/5/8,16.32,4996186,421.778269,341.127412,1
600309,2014/5/9,15.97,10447811,412.732779,333.811567,1
600309,2014/5/12,16.5,10384296,426.430235,344.889847,1
600309,2014/5/13,16.7,10088300,431.599086,349.07033,1
600309,2014/5/14,16.57,5331082,428.239333,346.353016,1
600309,2014/5/15,16.21,4630510,418.935401,338.828147,1
600309,2014/5/16,16.51,5421483,426.688678,345.098872,1
600309,2014/5/19,16.28,3972833,420.744499,340.291317,1
600309,2014/5/20,16.34,2447300,422.295154,341.545462,1
600309,2014/5/21,16.41,4214660,424.104252,343.008631,1
600309,2014/5/22,16.38,4301480,423.328924,342.381559,1
600309,2014/5/23,16.49,3428773,426.171792,344.680825,1
600309,2014/5/26,16.59,4762209,428.756218,346.771067,1
600309,2014/5/27,16.79,7953407,433.925069,350.95155,1
600309,2014/5/28,16.95,6752044,438.06015,354.295936,1
600309,2014/5/29,16.91,5842815,437.02638,353.459839,1
600309,2014/5/30,16.85,6497817,435.475725,352.205694,1
600309,2014/6/3,16.72,4670514,432.115972,349.48838,1
600309,2014/6/4,16.45,4887170,425.138023,343.844728,1
600309,2014/6/5,16.79,6410890,433.92507,350.951549,1
600309,2014/6/6,16.56,4432572,427.980891,346.143994,1
600309,2014/6/9,16.49,5929662,426.171793,344.680825,1
600309,2014/6/10,16.68,7095281,431.082202,348.652284,1
600309,2014/6/11,16.73,5035661,432.374415,349.697405,1
600309,2014/6/12,16.55,5703136,427.722449,345.93497,1
600309,2014/6/13,16.66,10770384,430.565317,348.234236,1
600309,2014/6/16,15.99,12975446,431.340335,334.2293,1
600309,2014/6/17,15.98,7572204,431.070579,334.020276,1
600309,2014/6/18,15.48,11854047,417.582764,323.569078,1
600309,2014/6/19,14.88,20683709,401.397386,311.027641,1
600309,2014/6/20,14.96,7807812,403.555436,312.699833,1
600309,2014/6/23,14.87,7652576,401.127629,310.818617,1
600309,2014/6/24,14.97,5236841,403.825192,312.908857,1
600309,2014/6/25,14.98,5842237,404.094948,313.117881,1
600309,2014/6/26,15.03,5402648,405.44373,314.163001,1
600309,2014/6/27,14.96,6479889,403.555436,312.699833,1
600309,2014/6/30,15.16,9890180,408.950562,316.880312,1
600309,2014/7/1,15.15,4792525,408.680806,316.671288,1
600309,2014/7/2,15.08,9242034,406.792512,315.20812,1
600309,2014/7/3,15.14,6649081,408.41105,316.462264,1
600309,2014/7/4,15.07,4018284,406.522756,314.999096,1
600309,2014/7/7,14.83,8208417,400.048605,309.982521,1
600309,2014/7/8,14.75,6968602,397.890555,308.310329,1
600309,2014/7/9,14.33,15921109,386.56079,299.531323,1
600309,2014/7/10,14.39,11489657,388.179328,300.785467,1
600309,2014/7/11,14.5,8397313,391.146647,303.08473,1
600309,2014/7/14,14.51,13025255,391.416403,303.293754,1
600309,2014/7/15,14.79,17298747,398.96958,309.146425,1
600309,2014/7/16,14.79,10888265,398.96958,309.146425,1
600309,2014/7/17,14.59,5522121,393.574454,304.965946,1
600309,2014/7/18,14.7,11398427,396.541773,307.265209,1
600309,2014/7/21,15.23,18254553,410.838857,318.343478,1
600309,2014/7/22,15.34,19967180,413.806176,320.642741,1
600309,2014/7/23,15.45,22464910,416.773495,322.942004,1
600309,2014/7/24,16.32,38768933,440.242294,341.127088,1
600309,2014/7/25,16.4,19053266,442.400344,342.79928,1
600309,2014/7/28,16.57,27642818,446.986201,346.352687,1
600309,2014/7/29,16.59,13691866,447.525714,346.770735,1
600309,2014/7/30,16.7,11744652,450.493033,349.069998,1
600309,2014/7/31,17.38,17527849,468.836462,363.283627,1
600309,2014/8/1,16.98,17646451,458.04621,354.922669,1
600309,2014/8/4,17.18,12934051,463.441336,359.103148,1
600309,2014/8/5,16.92,10473227,456.427672,353.668525,1
600309,2014/8/6,16.53,19924409,445.907176,345.516591,1
600309,2014/8/7,16.53,13210578,445.907176,345.516591,1
600309,2014/8/8,16.74,14181005,451.572058,349.906094,1
600309,2014/8/11,16.9,16445543,455.888159,353.250477,1
600309,2014/8/12,17.15,17355858,462.632067,358.476076,1
600309,2014/8/13,16.88,15161203,455.348647,352.832429,1
600309,2014/8/14,16.85,11012335,454.539378,352.205357,1
600309,2014/8/15,17.05,10146777,459.934504,356.385836,1
600309,2014/8/18,16.98,15686239,458.04621,354.922668,1
600309,2014/8/19,16.92,11072326,456.427672,353.668524,1
600309,2014/8/20,16.89,10155862,455.618403,353.041452,1
600309,2014/8/21,16.79,10346906,452.92084,350.951213,1
600309,2014/8/22,16.65,9264558,449.144252,348.024878,1
600309,2014/8/25,16.5,11455270,445.097907,344.889519,1
600309,2014/8/26,16.08,23228929,433.768142,336.110513,1
600309,2014/8/27,16.16,7887026,435.926192,337.782705,1
600309,2014/8/28,16.27,12897655,438.893511,340.081968,1
600309,2014/8/29,16.67,9407359,449.683763,348.442926,1
600309,2014/9/1,16.58,9590927,447.255956,346.56171,1
600309,2014/9/2,16.81,11189861,453.460351,351.369261,1
600309,2014/9/3,16.95,13553374,457.236939,354.295596,1
600309,2014/9/4,17.22,15071651,464.520359,359.939243,1
600309,2014/9/5,17.59,22813129,474.501342,367.673129,1
600309,2014/9/9,17.55,12815276,473.422317,366.837033,1
600309,2014/9/10,17.59,13536287,474.501342,367.673129,1
600309,2014/9/11,17.64,13089408,475.850124,368.718249,1
600309,2014/9/12,17.68,15904886,476.929149,369.554345,1
600309,2014/9/15,17.33,16636184,467.487678,362.238507,1
600309,2014/9/16,17,13154750,458.58572,355.340717,1
600309,2014/9/17,17.1,10644672,461.283283,357.430956,1
600309,2014/9/18,17.1,8630893,461.283283,357.430956,1
600309,2014/9/19,17.24,7320787,465.059871,360.357291,1
600309,2014/9/22,16.99,11556198,458.315963,355.131692,1
600309,2014/9/23,17.16,7720232,462.90182,358.685099,1
600309,2014/9/24,17.32,12231433,467.217921,362.029482,1
600309,2014/9/25,17.2,11251065,463.980845,359.521195,1
600309,2014/9/26,17.04,8136005,459.664744,356.176812,1
600309,2014/9/29,17.12,10333850,461.822794,357.849004,1
600309,2014/9/30,17.31,8997402,466.948164,361.820459,1
600309,2014/10/8,17.95,21977731,484.212568,375.197992,1
600309,2014/10/9,17.95,13235402,484.212568,375.197992,1
600309,2014/10/10,17.88,11450114,482.324274,373.734824,1
600309,2014/10/13,17.61,10283380,475.040854,368.091177,1
600309,2014/10/14,17.71,11747210,477.738417,370.181417,1
600309,2014/10/15,18.42,31636496,496.891115,385.022117,1
600309,2014/10/16,18.55,25275858,500.397947,387.739428,1
600309,2014/10/17,18.12,19999669,488.798426,378.751398,1
600309,2014/10/20,17.97,17652582,484.752081,375.616039,1
600309,2014/10/21,17.62,19537411,475.31061,368.300201,1
600309,2014/10/22,17.28,12989977,466.138896,361.193387,1
600309,2014/10/23,17,14844463,458.585719,355.340716,1
600309,2014/10/24,16.82,11722583,453.730106,351.578285,1
600309,2014/10/27,16.95,6334237,457.236938,354.295596,1
600309,2014/10/28,17.37,20398841,468.566703,363.074602,1
600309,2014/10/29,17.45,10823483,470.724753,364.746794,1
600309,2014/10/30,17.18,14982078,463.441333,359.103147,1
600309,2014/10/31,17.83,24548308,480.975493,372.689704,1
600309,2014/11/3,17.99,21492947,485.291594,376.034087,1
600309,2014/11/4,17.87,10776597,482.054518,373.5258,1
600309,2014/11/5,18.22,18561096,491.495989,380.841638,1
600309,2014/11/6,17.94,15359333,483.942812,374.988967,1
600309,2014/11/7,17.96,11641638,484.482325,375.407015,1
600309,2014/11/10,18.32,18878404,494.193552,382.931877,1
600309,2014/11/11,17.94,25910267,483.942812,374.988967,1
600309,2014/11/12,17.91,10564989,483.133543,374.361895,1
600309,2014/11/13,17.33,16933145,467.487677,362.238506,1
600309,2014/11/14,17.73,13773049,478.277929,370.599464,1
600309,2014/11/17,17.7,12120631,477.46866,369.972392,1
600309,2014/11/18,17.8,9098543,480.166223,372.062631,1
600309,2014/11/19,17.62,7040267,475.310609,368.3002,1
600309,2014/11/20,17.57,4828565,473.961827,367.25508,1
600309,2014/11/21,17.63,9692327,475.580365,368.509224,1
600309,2014/11/24,18.03,30345101,486.370617,376.870182,1
600309,2014/11/25,18.24,19529422,492.035499,381.259685,1
600309,2014/11/26,18.16,15439727,489.877449,379.587493,1
600309,2014/11/27,18.27,16941925,492.844768,381.886756,1
600309,2014/11/28,17.82,36195378,480.705734,372.480678,1
600309,2014/12/1,17.97,26662905,484.752079,375.616037,1
600309,2014/12/2,18.11,28587568,488.528667,378.542372,1
600309,2014/12/3,18.4,53847801,496.3516,384.604067,1
600309,2014/12/4,19.26,71256937,519.550642,402.580127,1
600309,2014/12/5,19.32,56200904,521.16918,403.834271,1
600309,2014/12/8,20.27,52009627,546.796029,423.691546,1
600309,2014/12/9,20.19,74453578,544.637979,422.019354,1
600309,2014/12/10,21.04,49458156,567.567265,439.78639,1
600309,2014/12/11,20.58,38874956,555.158475,430.171288,1
600309,2014/12/12,20.17,28159574,544.098467,421.601306,1
600309,2014/12/15,20.72,29604538,558.935064,433.097623,1
600309,2014/12/16,20.64,28890253,556.777014,431.425431,1
600309,2014/12/17,20.05,36774159,540.861392,419.093018,1
600309,2014/12/18,20.21,26177693,545.177493,422.437401,1
600309,2014/12/19,21.9,60212208,590.766309,457.762448,1
600309,2014/12/22,22.37,62960998,603.444855,467.586574,1
600309,2014/12/23,22.04,32763117,594.542897,460.688784,1
600309,2014/12/24,21.64,31013186,583.752645,452.327826,1
600309,2014/12/25,22.48,39793157,606.412175,469.885838,1
600309,2014/12/26,22.82,34183102,615.583889,476.992652,1
600309,2014/12/29,22.52,39167882,607.4912,470.721934,1
600309,2014/12/30,21.42,35084589,577.818006,447.7293,1
600309,2014/12/31,21.78,37606897,587.529233,455.254162,1
600309,2015/1/5,23.54,66525325,635.006343,492.042377,1
600309,2015/1/6,23.93,54623316,645.526839,500.194311,1
600309,2015/1/7,24.06,60773408,649.033671,502.911622,1
600309,2015/1/8,24.28,43377810,654.96831,507.510149,1
600309,2015/1/9,23.64,56760827,637.703906,494.132616,1
600309,2015/1/12,24.38,44545211,657.665873,509.600388,1
600309,2015/1/13,24.64,30700409,664.679537,515.035011,1
600309,2015/1/14,23.59,29347031,636.355125,493.087496,1
600309,2015/1/15,23.52,30589367,634.466831,491.624328,1
600309,2015/1/16,24.16,28153745,651.731235,505.001861,1
600309,2015/1/19,21.74,65965977,586.450209,454.418065,1
600309,2015/1/20,22.41,41713492,604.523881,468.42267,1
600309,2015/1/21,22.78,47555992,614.504864,476.156556,1
600309,2015/1/22,22.74,31951426,613.425839,475.32046,1
600309,2015/1/23,22.91,34131297,618.011696,478.873867,1
600309,2015/1/26,22.61,42866699,609.919007,472.603149,1
600309,2015/1/27,22.1,35411243,596.161435,461.942928,1
600309,2015/1/28,22.26,44979997,600.477536,465.287311,1
600309,2015/1/29,22,17409655,593.463872,459.852688,1
600309,2015/1/30,21.72,16898084,585.910695,454.000017,1
600309,2015/2/2,21.1,20648042,569.185804,441.040532,1
600309,2015/2/3,21.9,23677966,590.766308,457.762448,1
600309,2015/2/4,21.41,21385469,577.548249,447.520275,1
600309,2015/2/5,21.13,24883225,569.995072,441.667604,1
600309,2015/2/6,20.34,29324520,548.684324,425.154712,1
600309,2015/2/9,20.52,14163735,553.539937,428.917143,1
600309,2015/2/10,20.97,17578893,565.678971,438.323221,1
600309,2015/2/11,20.82,11321726,561.632626,435.187862,1
600309,2015/2/12,21.43,15739292,578.087761,447.938323,1
600309,2015/2/13,21.61,25536376,582.943374,451.700754,1
600309,2015/2/16,21.66,17283203,584.292156,452.745874,1
600309,2015/2/17,21.52,15752904,580.515568,449.819539,1
600309,2015/2/25,21.15,19876411,570.534585,442.085653,1
600309,2015/2/26,21.52,22396565,580.515568,449.819539,1
600309,2015/2/27,21.88,22910259,590.226795,457.344401,1
600309,2015/3/2,22.88,42529369,617.202425,478.246796,1
600309,2015/3/3,22.31,35955263,601.826316,466.332431,1
600309,2015/3/4,22.46,25330902,605.872661,469.46779,1
600309,2015/3/5,22.03,23946787,594.27314,460.47976,1
600309,2015/3/6,22.4,23137676,604.254123,468.213646,1
600309,2015/3/9,22.37,24460517,603.444854,467.586574,1
600309,2015/3/10,22.44,19014874,605.333148,469.049742,1
600309,2015/3/11,22.97,32678250,619.630232,480.128011,1
600309,2015/3/12,22.81,21342786,615.314131,476.783628,1
600309,2015/3/13,22.42,21049214,604.793635,468.631694,1
600309,2015/3/16,22.82,32477471,615.583887,476.992652,1
600309,2015/3/17,22.35,73781616,602.905341,467.168526,1
600309,2015/3/18,22.85,58481718,616.393156,477.619723,1
600309,2015/3/19,23.1,50333970,623.137064,482.845322,1
600309,2015/3/20,23.04,48479485,621.518526,481.591178,1
600309,2015/3/23,23.07,60295727,622.327795,482.21825,1
600309,2015/3/24,22.54,64467116,608.030711,471.139981,1
600309,2015/3/25,22.48,44329518,606.412173,469.885837,1
600309,2015/3/26,22.83,48104301,615.853644,477.201675,1
600309,2015/3/27,22.49,42684503,606.68193,470.094861,1
600309,2015/3/30,23.92,98931679,645.257082,499.985286,1
600309,2015/3/31,24.12,83381169,650.652208,504.165765,1
600309,2015/4/1,24.17,47629118,652.00099,505.210885,1
600309,2015/4/2,24.13,46425110,650.921965,504.374789,1
600309,2015/4/3,24.34,49258313,656.586847,508.764292,1
600309,2015/4/7,25.23,60691635,680.595158,527.367423,1
600309,2015/4/8,24.67,57255463,665.488805,515.662082,1
600309,2015/4/9,24.04,45747651,648.494158,502.493573,1
600309,2015/4/10,24.22,71113926,653.349771,506.256004,1
600309,2015/4/13,25.15,73617468,678.437107,525.695231,1
600309,2015/4/14,25.45,63909285,686.529796,531.965949,1
600309,2015/4/15,25.68,54193774,692.734191,536.7735,1
600309,2015/4/16,26.32,43358710,709.998595,550.151033,1
600309,2015/4/17,26.32,57333392,709.998595,550.151033,1
600309,2015/4/20,25.24,53423932,680.864914,527.576447,1
600309,2015/4/21,25.87,32640010,697.859561,540.744956,1
600309,2015/4/22,26.27,36091640,708.649813,549.105914,1
600309,2015/4/23,26.78,42270299,722.407385,559.766135,1
600309,2015/4/24,26.4,37954545,712.156645,551.823225,1
600309,2015/4/27,26.67,36742791,719.440065,557.466872,1
600309,2015/4/28,25.11,44225162,677.358081,524.859136,1
600309,2015/4/29,25.06,25266435,676.009299,523.814016,1
600309,2015/4/30,24.75,29477245,667.646854,517.334274,1
600309,2015/5/4,25.72,30707026,693.813216,537.609597,1
600309,2015/5/5,24.69,24639623,666.028317,516.08013,1
600309,2015/5/6,23.98,26633649,646.875619,501.23943,1
600309,2015/5/7,23.87,17878485,643.9083,498.940167,1
600309,2015/5/8,24.15,18555849,651.461477,504.792838,1
600309,2015/5/11,24.56,30799400,662.521486,513.36282,1
600309,2015/5/12,24.67,24148654,665.488805,515.662083,1
600309,2015/5/13,24.98,41664604,673.85125,522.141825,1
600309,2015/5/14,24.72,20122183,666.837586,516.707202,1
600309,2015/5/15,23.99,24332818,647.145376,501.448454,1
600309,2015/5/18,24.43,28410669,659.014653,510.645508,1
600309,2015/5/19,24.66,28774752,665.219048,515.453059,1
600309,2015/5/20,24.55,27892434,662.251729,513.153796,1
600309,2015/5/21,24.72,25089899,666.837586,516.707203,1
600309,2015/5/22,25.72,38240113,693.813216,537.609598,1
600309,2015/5/25,27.81,56002967,750.192284,581.295603,1
600309,2015/5/26,28.17,44819511,759.903511,588.820465,1
600309,2015/5/27,28.81,41699174,777.167914,602.197998,1
600309,2015/5/28,26.2,33692048,714.853813,547.642473,1
600309,2015/5/29,26.95,38835412,735.317186,563.319261,1
600309,2015/6/1,28.17,38086849,768.604272,588.82017,1
600309,2015/6/2,28.37,31185115,774.061171,593.000647,1
600309,2015/6/3,28.53,28424907,778.42669,596.345029,1
600309,2015/6/4,29.13,36064398,794.797388,608.88646,1
600309,2015/6/5,29.2,37664700,796.707303,610.349627,1
600309,2015/6/8,28.76,35272315,784.702124,601.152578,1
600309,2015/6/9,28.21,20852926,769.695651,589.656267,1
600309,2015/6/10,28.2,25880763,769.422806,589.447243,1
600309,2015/6/11,27.81,31870224,758.781852,581.295313,1
600309,2015/6/12,27.82,38701177,759.054697,581.504337,1
600309,2015/6/15,27.34,31505753,745.958139,571.471192,1
600309,2015/6/16,26.4,34493406,720.310712,551.822951,1
600309,2015/6/17,27.19,24467877,741.865464,568.335835,1
600309,2015/6/18,26.39,23693639,720.037867,551.613927,1
600309,2015/6/19,25.27,26105169,689.479231,528.203256,1
600309,2015/6/23,25.38,28332471,692.480526,530.502518,1
600309,2015/6/24,26.63,31796067,726.586147,556.630499,1
600309,2015/6/25,25.37,27626370,692.207681,530.293495,1
600309,2015/6/26,22.83,29800873,622.905059,477.201438,1
600309,2015/6/29,22.71,34528813,619.630919,474.693152,1
600309,2015/6/30,24.18,30772552,659.739129,505.419657,1
600309,2015/7/1,22.88,27652651,624.269283,478.246557,1
600309,2015/7/2,21.55,29416799,587.980902,450.446386,1
600309,2015/7/3,21.32,34354774,581.705468,445.638838,1
600309,2015/7/6,21.39,36664323,583.615383,447.102005,1
600309,2015/7/7,20.5,46994853,559.332181,428.498883,1
600309,2015/7/8,18.45,39712917,503.398963,385.648995,1
600309,2015/7/9,20.3,54254627,553.875282,424.318406,1
600309,2015/7/10,22.33,64135590,609.26281,466.750247,1
600309,2015/7/13,22.97,51610185,626.724888,480.127773,1
600309,2015/7/14,20.96,51645542,571.88305,438.11398,1
600309,2015/7/15,18.86,30152553,514.585607,394.218972,1
600309,2015/7/16,19.79,24708343,539.960189,413.65819,1
600309,2015/7/17,20.63,28720139,562.879166,431.216193,1
600309,2015/7/20,20.51,27186812,559.605026,428.707907,1
600309,2015/7/21,20.79,23894397,567.244685,434.560575,1
600309,2015/7/22,21.21,31612262,578.704174,443.339577,1
600309,2015/7/23,21.63,28223712,590.163663,452.118579,1
600309,2015/7/24,21.94,52595324,598.621857,458.598318,1
600309,2015/7/27,19.75,34985402,538.868809,412.822096,1
600309,2015/7/28,19.98,44293751,545.144243,417.629644,1
600309,2015/7/29,20.69,21518390,564.516236,432.470337,1
600309,2015/7/30,20.01,26007067,545.962778,418.256715,1
600309,2015/7/31,20.57,25868991,561.242096,429.96205,1
600309,2015/8/3,21.75,36062863,593.437802,454.626864,1
600309,2015/8/4,22.14,26265154,604.078756,462.778794,1
600309,2015/8/5,22.01,28650034,600.531771,460.061484,1
600309,2015/8/6,21.81,21472119,595.074872,455.881007,1
600309,2015/8/7,22.33,17892810,609.26281,466.750247,1
600309,2015/8/10,23.21,25967372,633.273167,485.144345,1
600309,2015/8/11,22.84,18622844,623.177903,477.410463,1
600309,2015/8/12,22.11,21631251,603.26022,462.151722,1
600309,2015/8/13,22.36,19653451,610.081344,467.377318,1
600309,2015/8/14,22.13,19266195,603.80591,462.56977,1
600309,2015/8/17,22.47,21560004,613.082639,469.676581,1
600309,2015/8/18,20.44,28504786,557.695111,427.24474,1
600309,2015/8/19,21.47,24323740,585.798143,448.774196,1
